date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-10-28 00:00:00+00:00,17.99,18.05,17.35,17.43,209926,17.99,18.05,17.35,17.43,209926,0,1
2021-10-29 00:00:00+00:00,17.58,18.47,17.48,18.08,129919,17.58,18.47,17.48,18.08,129919,0,1
2021-11-01 00:00:00+00:00,18.32,18.91,17.5001,17.61,182192,18.32,18.91,17.5001,17.61,182192,0,1
2021-11-02 00:00:00+00:00,18.33,18.61,17.6529,18.39,218794,18.33,18.61,17.6529,18.39,218794,0,1
2021-11-03 00:00:00+00:00,18.5,18.93,18.01,18.49,292482,18.5,18.93,18.01,18.49,292482,0,1
2021-11-04 00:00:00+00:00,17.98,18.7944,17.84,18.46,185768,17.98,18.7944,17.84,18.46,185768,0,1
2021-11-05 00:00:00+00:00,17.18,18.0,16.87,18.0,277014,17.18,18.0,16.87,18.0,277014,0,1
2021-11-08 00:00:00+00:00,17.4,17.73,17.15,17.47,204009,17.4,17.73,17.15,17.47,204009,0,1
2021-11-09 00:00:00+00:00,17.2,18.08,16.585,17.31,229184,17.2,18.08,16.585,17.31,229184,0,1
2021-11-10 00:00:00+00:00,17.16,17.94,16.92,17.07,152428,17.16,17.94,16.92,17.07,152428,0,1
2021-11-11 00:00:00+00:00,16.76,17.31,16.6,17.24,162066,16.76,17.31,16.6,17.24,162066,0,1
2021-11-12 00:00:00+00:00,16.2,16.995,15.9,16.93,256303,16.2,16.995,15.9,16.93,256303,0,1
2021-11-15 00:00:00+00:00,15.85,16.5,15.655,15.79,229338,15.85,16.5,15.655,15.79,229338,0,1
2021-11-16 00:00:00+00:00,16.02,16.49,15.36,15.84,352084,16.02,16.49,15.36,15.84,352084,0,1
2021-11-17 00:00:00+00:00,15.67,16.115,15.1,15.95,280115,15.67,16.115,15.1,15.95,280115,0,1
2021-11-18 00:00:00+00:00,14.44,15.94,14.1,15.94,350698,14.44,15.94,14.1,15.94,350698,0,1
2021-11-19 00:00:00+00:00,14.46,14.8,14.05,14.19,221210,14.46,14.8,14.05,14.19,221210,0,1
2021-11-22 00:00:00+00:00,13.6,14.65,13.205,14.59,281347,13.6,14.65,13.205,14.59,281347,0,1
2021-11-23 00:00:00+00:00,14.35,14.44,13.0292,13.91,311857,14.35,14.44,13.0292,13.91,311857,0,1
2021-11-24 00:00:00+00:00,14.31,14.9,13.61,14.27,246110,14.31,14.9,13.61,14.27,246110,0,1
2021-11-26 00:00:00+00:00,14.0,14.5,13.67,14.5,153329,14.0,14.5,13.67,14.5,153329,0,1
2021-11-29 00:00:00+00:00,13.75,14.465,13.53,14.465,294112,13.75,14.465,13.53,14.465,294112,0,1
2021-11-30 00:00:00+00:00,14.29,14.34,13.59,13.75,320603,14.29,14.34,13.59,13.75,320603,0,1
2021-12-01 00:00:00+00:00,13.75,14.42,13.58,14.42,391876,13.75,14.42,13.58,14.42,391876,0,1
2021-12-02 00:00:00+00:00,14.27,14.63,13.4501,13.74,277583,14.27,14.63,13.4501,13.74,277583,0,1
2021-12-03 00:00:00+00:00,13.9,14.45,13.695,14.3,325234,13.9,14.45,13.695,14.3,325234,0,1
2021-12-06 00:00:00+00:00,13.84,14.895,13.38,14.09,310705,13.84,14.895,13.38,14.09,310705,0,1
2021-12-07 00:00:00+00:00,14.76,15.11,13.99,14.37,437408,14.76,15.11,13.99,14.37,437408,0,1
2021-12-08 00:00:00+00:00,14.55,15.215,14.34,14.9,255595,14.55,15.215,14.34,14.9,255595,0,1
2021-12-09 00:00:00+00:00,13.56,14.74,13.46,14.66,220243,13.56,14.74,13.46,14.66,220243,0,1
2021-12-10 00:00:00+00:00,13.8,14.1,13.33,13.51,456052,13.8,14.1,13.33,13.51,456052,0,1
2021-12-13 00:00:00+00:00,12.11,13.97,12.005,13.97,422067,12.11,13.97,12.005,13.97,422067,0,1
2021-12-14 00:00:00+00:00,11.89,12.1073,10.9601,11.86,584241,11.89,12.1073,10.9601,11.86,584241,0,1
2021-12-15 00:00:00+00:00,13.3,13.38,11.51,11.9,748378,13.3,13.38,11.51,11.9,748378,0,1
2021-12-16 00:00:00+00:00,13.67,15.57,13.53,14.92,835674,13.67,15.57,13.53,14.92,835674,0,1
2021-12-17 00:00:00+00:00,13.7,14.5,12.51,13.36,2438224,13.7,14.5,12.51,13.36,2438224,0,1
2021-12-20 00:00:00+00:00,13.3,13.8,12.75,13.675,633921,13.3,13.8,12.75,13.675,633921,0,1
2021-12-21 00:00:00+00:00,13.67,14.79,13.5,14.4,823800,13.67,14.79,13.5,14.4,823800,0,1
2021-12-22 00:00:00+00:00,13.27,13.55,12.82,13.5,426495,13.27,13.55,12.82,13.5,426495,0,1
2021-12-23 00:00:00+00:00,13.73,14.15,13.29,13.55,781209,13.73,14.15,13.29,13.55,781209,0,1
2021-12-27 00:00:00+00:00,12.56,13.735,12.36,13.67,359493,12.56,13.735,12.36,13.67,359493,0,1
2021-12-28 00:00:00+00:00,12.65,13.22,12.15,12.15,350901,12.65,13.22,12.15,12.15,350901,0,1
2021-12-29 00:00:00+00:00,12.41,12.98,12.12,12.79,217609,12.41,12.98,12.12,12.79,217609,0,1
2021-12-30 00:00:00+00:00,12.76,13.05,12.25,12.27,236215,12.76,13.05,12.25,12.27,236215,0,1
2021-12-31 00:00:00+00:00,12.45,13.125,12.35,12.88,342709,12.45,13.125,12.35,12.88,342709,0,1
2022-01-03 00:00:00+00:00,13.22,13.39,12.29,12.5,248528,13.22,13.39,12.29,12.5,248528,0,1
2022-01-04 00:00:00+00:00,11.43,13.4,11.14,13.26,721096,11.43,13.4,11.14,13.26,721096,0,1
2022-01-05 00:00:00+00:00,10.32,11.3,9.72,10.56,652373,10.32,11.3,9.72,10.56,652373,0,1
2022-01-06 00:00:00+00:00,10.48,10.63,9.7186,10.14,358382,10.48,10.63,9.7186,10.14,358382,0,1
2022-01-07 00:00:00+00:00,10.05,10.8,9.97,10.4,160697,10.05,10.8,9.97,10.4,160697,0,1
2022-01-10 00:00:00+00:00,9.76,9.94,9.05,9.51,610386,9.76,9.94,9.05,9.51,610386,0,1
2022-01-11 00:00:00+00:00,9.84,10.49,9.525,9.7,218452,9.84,10.49,9.525,9.7,218452,0,1
2022-01-12 00:00:00+00:00,9.32,9.875,9.16,9.82,281785,9.32,9.875,9.16,9.82,281785,0,1
2022-01-13 00:00:00+00:00,9.09,9.52,8.96,9.37,353350,9.09,9.52,8.96,9.37,353350,0,1
2022-01-14 00:00:00+00:00,9.52,9.54,8.8,8.95,210732,9.52,9.54,8.8,8.95,210732,0,1
2022-01-18 00:00:00+00:00,8.86,9.3,8.68,9.23,354908,8.86,9.3,8.68,9.23,354908,0,1
2022-01-19 00:00:00+00:00,9.3,9.59,8.86,8.95,374221,9.3,9.59,8.86,8.95,374221,0,1
2022-01-20 00:00:00+00:00,8.8,9.74,8.71,9.4,274278,8.8,9.74,8.71,9.4,274278,0,1
2022-01-21 00:00:00+00:00,8.87,9.18,8.63,8.85,252701,8.87,9.18,8.63,8.85,252701,0,1
2022-01-24 00:00:00+00:00,9.51,9.63,8.55,8.68,293658,9.51,9.63,8.55,8.68,293658,0,1
2022-01-25 00:00:00+00:00,9.4,9.69,9.01,9.31,200847,9.4,9.69,9.01,9.31,200847,0,1
2022-01-26 00:00:00+00:00,8.99,9.73,8.87,9.46,338562,8.99,9.73,8.87,9.46,338562,0,1
2022-01-27 00:00:00+00:00,9.16,9.45,8.91,8.99,375480,9.16,9.45,8.91,8.99,375480,0,1
2022-01-28 00:00:00+00:00,9.68,9.69,9.0,9.04,315341,9.68,9.69,9.0,9.04,315341,0,1
2022-01-31 00:00:00+00:00,9.93,10.06,9.51,9.68,266274,9.93,10.06,9.51,9.68,266274,0,1
2022-02-01 00:00:00+00:00,10.23,10.28,9.53,9.88,249109,10.23,10.28,9.53,9.88,249109,0,1
2022-02-02 00:00:00+00:00,9.71,10.34,9.6,10.34,363580,9.71,10.34,9.6,10.34,363580,0,1
2022-02-03 00:00:00+00:00,9.49,9.718,9.07,9.38,234191,9.49,9.718,9.07,9.38,234191,0,1
2022-02-04 00:00:00+00:00,9.84,10.08,9.3,9.69,239036,9.84,10.08,9.3,9.69,239036,0,1
2022-02-07 00:00:00+00:00,10.09,10.25,9.7,9.84,158237,10.09,10.25,9.7,9.84,158237,0,1
2022-02-08 00:00:00+00:00,10.09,10.185,9.61,9.9,169832,10.09,10.185,9.61,9.9,169832,0,1
2022-02-09 00:00:00+00:00,10.41,10.57,10.14,10.26,278637,10.41,10.57,10.14,10.26,278637,0,1
2022-02-10 00:00:00+00:00,10.16,10.622,10.04,10.18,393509,10.16,10.622,10.04,10.18,393509,0,1
2022-02-11 00:00:00+00:00,10.0,10.295,9.7,10.24,199304,10.0,10.295,9.7,10.24,199304,0,1
2022-02-14 00:00:00+00:00,9.78,10.05,9.555,9.95,193346,9.78,10.05,9.555,9.95,193346,0,1
2022-02-15 00:00:00+00:00,10.58,10.6999,10.01,10.15,101624,10.58,10.6999,10.01,10.15,101624,0,1
2022-02-16 00:00:00+00:00,10.17,10.41,10.04,10.3,170063,10.17,10.41,10.04,10.3,170063,0,1
2022-02-17 00:00:00+00:00,10.0,10.13,9.791,10.08,151375,10.0,10.13,9.791,10.08,151375,0,1
2022-02-18 00:00:00+00:00,10.03,10.16,9.79,9.95,211186,10.03,10.16,9.79,9.95,211186,0,1
